"ID"	"Act.text"	"Predict.text"	"Correct.Top.text"	"Correct.Level.text"	"Correct.in.5.text"	"Act.entity"	"Predict.entity"	"Correct.Top.entity"	"Correct.Level.entity"	"Correct.in.5.entity"
"544"	"ID:504797"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.2 DATABASE MANAGEMENT"	"False"	8	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"H.2 DATABASE MANAGEMENT"	"False"	0	FALSE
"545"	"ID:504798"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"546"	"ID:504799"	"D.3 PROGRAMMING LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	9	FALSE	"D.3 PROGRAMMING LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE
"547"	"ID:505242"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.3 PROGRAMMING LANGUAGES"	"False"	2	TRUE
"548"	"ID:505243"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"549"	"ID:505244"	"H.2 DATABASE MANAGEMENT"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	2	TRUE	"H.2 DATABASE MANAGEMENT"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	2	TRUE
"550"	"ID:505245"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	5	TRUE
"551"	"ID:505246"	"B.3 MEMORY STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"B.3 MEMORY STRUCTURES"	"E.5 FILES"	"False"	0	FALSE
"552"	"ID:506148"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.3 COMPUTER GRAPHICS"	"False"	3	TRUE
"553"	"ID:506149"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	2	TRUE
"554"	"ID:506150"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE
"555"	"ID:506151"	"C.3 SPECIAL-PURPOSE AND APPLICATION-BASED SYSTEMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"C.3 SPECIAL-PURPOSE AND APPLICATION-BASED SYSTEMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"556"	"ID:506152"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"I.6 SIMULATION AND MODELING"	"False"	2	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE
"557"	"ID:506154"	"C.1 PROCESSOR ARCHITECTURES"	"D.4 OPERATING SYSTEMS"	"False"	9	FALSE	"C.1 PROCESSOR ARCHITECTURES"	"D.4 OPERATING SYSTEMS"	"False"	0	FALSE
"558"	"ID:567113"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.4 PERFORMANCE OF SYSTEMS"	"False"	2	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"D.4 OPERATING SYSTEMS"	"False"	2	TRUE
"559"	"ID:567114"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.3 PROGRAMMING LANGUAGES"	"False"	3	TRUE
"560"	"ID:567115"	"B.8 PERFORMANCE AND RELIABILITY"	"I.6 SIMULATION AND MODELING"	"False"	0	FALSE	"B.8 Performance and Reliability"	"C.1 PROCESSOR ARCHITECTURES"	"False"	0	FALSE
"561"	"ID:567116"	"E.4 CODING AND INFORMATION THEORY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	3	TRUE	"E.4 CODING AND INFORMATION THEORY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	4	TRUE
"562"	"ID:567117"	"I.7 DOCUMENT AND TEXT PROCESSING"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	8	FALSE	"I.7 DOCUMENT AND TEXT PROCESSING"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"563"	"ID:581772"	"I.2 ARTIFICIAL INTELLIGENCE"	"I.2 ARTIFICIAL INTELLIGENCE"	"True"	1	TRUE	"I.2 ARTIFICIAL INTELLIGENCE"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"564"	"ID:581773"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"565"	"ID:581774"	"D.1 PROGRAMMING TECHNIQUES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"D.1 PROGRAMMING TECHNIQUES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"566"	"ID:581775"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE
"567"	"ID:585266"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.2 DISCRETE MATHEMATICS"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"568"	"ID:585267"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"J.3 LIFE AND MEDICAL SCIENCES"	"False"	0	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	0	FALSE
"569"	"ID:585268"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.5 PATTERN RECOGNITION"	"False"	4	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"E.4 CODING AND INFORMATION THEORY"	"False"	4	TRUE
"570"	"ID:585269"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.2 DISCRETE MATHEMATICS"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"571"	"ID:585270"	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"572"	"ID:602222"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.6 SIMULATION AND MODELING"	"False"	2	TRUE
"573"	"ID:602223"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE
"574"	"ID:602224"	"D.2 SOFTWARE ENGINEERING"	"F.3 LOGICS AND MEANINGS OF PROGRAMS"	"False"	0	FALSE	"D.2 SOFTWARE ENGINEERING"	"K.5 LEGAL ASPECTS OF COMPUTING"	"False"	0	FALSE
"575"	"ID:602225"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	5	TRUE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	8	FALSE
"576"	"ID:602403"	"D.2 SOFTWARE ENGINEERING"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	6	FALSE	"D.2 SOFTWARE ENGINEERING"	"J.2 PHYSICAL SCIENCES AND ENGINEERING"	"False"	0	FALSE
"577"	"ID:602411"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"578"	"ID:636866"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"579"	"ID:636867"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"580"	"ID:636868"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"I.5 PATTERN RECOGNITION"	"False"	0	FALSE
"581"	"ID:636869"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"False"	0	FALSE
"582"	"ID:765570"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	3	TRUE
"583"	"ID:765571"	"E.1 DATA STRUCTURES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"E.1 DATA STRUCTURES"	"D.3 PROGRAMMING LANGUAGES"	"False"	2	TRUE
"584"	"ID:765572"	"E.1 DATA STRUCTURES"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE	"E.1 DATA STRUCTURES"	"D.3 PROGRAMMING LANGUAGES"	"False"	2	TRUE
"585"	"ID:765573"	"D.3 PROGRAMMING LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"True"	1	TRUE	"D.3 PROGRAMMING LANGUAGES"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	3	TRUE
"586"	"ID:792540"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"587"	"ID:792541"	"C.1 PROCESSOR ARCHITECTURES"	"B.2 ARITHMETIC AND LOGIC STRUCTURES"	"False"	0	FALSE	"C.1 PROCESSOR ARCHITECTURES"	"E.1 DATA STRUCTURES"	"False"	0	FALSE
"588"	"ID:792542"	"F.m MISCELLANEOUS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.m MISCELLANEOUS"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	0	FALSE
"589"	"ID:792543"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.5 PATTERN RECOGNITION"	"False"	0	FALSE
"590"	"ID:792544"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.1 PROCESSOR ARCHITECTURES"	"False"	0	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"True"	1	TRUE
"591"	"ID:792545"	"C.4 PERFORMANCE OF SYSTEMS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	3	TRUE	"C.4 PERFORMANCE OF SYSTEMS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE
"592"	"ID:792546"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"593"	"ID:876639"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	2	TRUE
"594"	"ID:876640"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"595"	"ID:876641"	"E.4 CODING AND INFORMATION THEORY"	"H.2 DATABASE MANAGEMENT"	"False"	3	TRUE	"E.4 CODING AND INFORMATION THEORY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"596"	"ID:876642"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"597"	"ID:876643"	"B.5 REGISTER-TRANSFER-LEVEL IMPLEMENTATION"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"False"	0	FALSE	"B.5 REGISTER-TRANSFER-LEVEL IMPLEMENTATION"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"598"	"ID:950621"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	2	TRUE
"599"	"ID:950622"	"E.4 CODING AND INFORMATION THEORY"	"E.4 CODING AND INFORMATION THEORY"	"True"	1	TRUE	"E.4 CODING AND INFORMATION THEORY"	"I.2 ARTIFICIAL INTELLIGENCE"	"False"	7	FALSE
"600"	"ID:950623"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	7	FALSE
"601"	"ID:950624"	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	2	TRUE	"C.2 COMPUTER-COMMUNICATION NETWORKS"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"602"	"ID:950625"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"D.3 PROGRAMMING LANGUAGES"	"False"	3	TRUE
"603"	"ID:962448"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.3 PROGRAMMING LANGUAGES"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	4	TRUE
"604"	"ID:962449"	"H.2 DATABASE MANAGEMENT"	"E.4 CODING AND INFORMATION THEORY"	"False"	0	FALSE	"H.2 DATABASE MANAGEMENT"	"D.3 PROGRAMMING LANGUAGES"	"False"	0	FALSE
"605"	"ID:962450"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"H.3 INFORMATION STORAGE AND RETRIEVAL"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"606"	"ID:972640"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
"607"	"ID:972641"	"G.2 DISCRETE MATHEMATICS"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"G.2 DISCRETE MATHEMATICS"	"I.6 SIMULATION AND MODELING"	"False"	0	FALSE
"608"	"ID:972642"	"E.3 DATA ENCRYPTION"	"E.4 CODING AND INFORMATION THEORY"	"False"	6	FALSE	"E.3 DATA ENCRYPTION"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	5	TRUE
"609"	"ID:972643"	"E.3 DATA ENCRYPTION"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE	"E.3 DATA ENCRYPTION"	"K.3 COMPUTERS AND EDUCATION"	"False"	5	TRUE
"610"	"ID:972644"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"D.4 OPERATING SYSTEMS"	"False"	7	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"G.1 NUMERICAL ANALYSIS"	"False"	0	FALSE
"611"	"ID:972645"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	3	TRUE
"612"	"ID:972646"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	2	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	4	TRUE
"613"	"ID:990309"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"614"	"ID:990310"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"True"	1	TRUE
"615"	"ID:990311"	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"False"	0	FALSE	"F.1 COMPUTATION BY ABSTRACT DEVICES"	"G.1 NUMERICAL ANALYSIS"	"False"	6	FALSE
"616"	"ID:990312"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"G.2 DISCRETE MATHEMATICS"	"False"	0	FALSE	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"True"	1	TRUE
"617"	"ID:990313"	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"B.8 PERFORMANCE AND RELIABILITY"	"False"	0	FALSE	"F.2 ANALYSIS OF ALGORITHMS AND PROBLEM COMPLEXITY"	"F.4 MATHEMATICAL LOGIC AND FORMAL LANGUAGES"	"False"	0	FALSE
